,country,year,sex,age,suicides,population,sucid_in_hundredk,country-year,yearly_hdi,yearly_gdp,gdp_per_capita,generation,continent,country_code
20411,Romania,2005,male,35-54 years,943,2989109,31.55,Romania2005,0.751,"99,697,566,668",4847,Boomers,Europe,ROU
20412,Romania,2005,male,75+ years,135,453633,29.76,Romania2005,0.751,"99,697,566,668",4847,Silent,Europe,ROU
20413,Romania,2005,male,25-34 years,289,1771497,16.31,Romania2005,0.751,"99,697,566,668",4847,Generation X,Europe,ROU
20414,Romania,2005,female,75+ years,71,740695,9.59,Romania2005,0.751,"99,697,566,668",4847,Silent,Europe,ROU
20415,Romania,2005,male,15-24 years,153,1708513,8.96,Romania2005,0.751,"99,697,566,668",4847,Millenials,Europe,ROU
20416,Romania,2005,female,55-74 years,187,2321086,8.06,Romania2005,0.751,"99,697,566,668",4847,Silent,Europe,ROU
20417,Romania,2005,female,35-54 years,146,3045324,4.79,Romania2005,0.751,"99,697,566,668",4847,Boomers,Europe,ROU
20418,Romania,2005,female,25-34 years,34,1693275,2.01,Romania2005,0.751,"99,697,566,668",4847,Generation X,Europe,ROU
20419,Romania,2005,female,15-24 years,28,1636907,1.71,Romania2005,0.751,"99,697,566,668",4847,Millenials,Europe,ROU
20420,Romania,2005,male,5-14 years,16,1187823,1.35,Romania2005,0.751,"99,697,566,668",4847,Millenials,Europe,ROU
20421,Romania,2005,female,5-14 years,4,1130993,0.35,Romania2005,0.751,"99,697,566,668",4847,Millenials,Europe,ROU
20422,Romania,2006,male,55-74 years,643,1905129,33.75,Romania2006,,"123,533,036,668",6018,Silent,Europe,ROU
20423,Romania,2006,male,35-54 years,996,3001835,33.18,Romania2006,,"123,533,036,668",6018,Boomers,Europe,ROU
20424,Romania,2006,male,75+ years,136,468341,29.04,Romania2006,,"123,533,036,668",6018,Silent,Europe,ROU
20425,Romania,2006,male,25-34 years,296,1774300,16.68,Romania2006,,"123,533,036,668",6018,Generation X,Europe,ROU
20426,Romania,2006,male,15-24 years,151,1661481,9.09,Romania2006,,"123,533,036,668",6018,Millenials,Europe,ROU
20427,Romania,2006,female,75+ years,63,764708,8.24,Romania2006,,"123,533,036,668",6018,Silent,Europe,ROU
20428,Romania,2006,female,55-74 years,188,2337396,8.04,Romania2006,,"123,533,036,668",6018,Silent,Europe,ROU
20429,Romania,2006,female,35-54 years,160,3052218,5.24,Romania2006,,"123,533,036,668",6018,Boomers,Europe,ROU
20430,Romania,2006,female,25-34 years,36,1693804,2.13,Romania2006,,"123,533,036,668",6018,Generation X,Europe,ROU
20431,Romania,2006,female,15-24 years,33,1591081,2.07,Romania2006,,"123,533,036,668",6018,Millenials,Europe,ROU
20432,Romania,2006,male,5-14 years,18,1165992,1.54,Romania2006,,"123,533,036,668",6018,Millenials,Europe,ROU
20433,Romania,2006,female,5-14 years,1,1110276,0.09,Romania2006,,"123,533,036,668",6018,Millenials,Europe,ROU
20434,Romania,2007,male,55-74 years,596,1916195,31.1,Romania2007,,"175,933,642,292",8593,Silent,Europe,ROU
20435,Romania,2007,male,75+ years,138,485821,28.41,Romania2007,,"175,933,642,292",8593,Silent,Europe,ROU
20436,Romania,2007,male,35-54 years,851,3011852,28.26,Romania2007,,"175,933,642,292",8593,Boomers,Europe,ROU
20437,Romania,2007,male,25-34 years,250,1769266,14.13,Romania2007,,"175,933,642,292",8593,Generation X,Europe,ROU
20438,Romania,2007,female,75+ years,67,791656,8.46,Romania2007,,"175,933,642,292",8593,Silent,Europe,ROU
20439,Romania,2007,male,15-24 years,136,1626508,8.36,Romania2007,,"175,933,642,292",8593,Millenials,Europe,ROU
20440,Romania,2007,female,55-74 years,144,2350957,6.13,Romania2007,,"175,933,642,292",8593,Silent,Europe,ROU
20441,Romania,2007,female,35-54 years,159,3054484,5.21,Romania2007,,"175,933,642,292",8593,Boomers,Europe,ROU
20442,Romania,2007,female,25-34 years,45,1686938,2.67,Romania2007,,"175,933,642,292",8593,Generation X,Europe,ROU
20443,Romania,2007,female,15-24 years,24,1555447,1.54,Romania2007,,"175,933,642,292",8593,Millenials,Europe,ROU
20444,Romania,2007,male,5-14 years,13,1141212,1.14,Romania2007,,"175,933,642,292",8593,Generation Z,Europe,ROU
20445,Romania,2007,female,5-14 years,7,1084690,0.65,Romania2007,,"175,933,642,292",8593,Generation Z,Europe,ROU
20446,Romania,2008,male,55-74 years,604,1933448,31.24,Romania2008,,"213,605,065,703",10454,Silent,Europe,ROU
20447,Romania,2008,male,75+ years,156,500584,31.16,Romania2008,,"213,605,065,703",10454,Silent,Europe,ROU
20448,Romania,2008,male,35-54 years,840,3015279,27.86,Romania2008,,"213,605,065,703",10454,Boomers,Europe,ROU
20449,Romania,2008,male,25-34 years,235,1758439,13.36,Romania2008,,"213,605,065,703",10454,Generation X,Europe,ROU
20450,Romania,2008,male,15-24 years,174,1594080,10.92,Romania2008,,"213,605,065,703",10454,Millenials,Europe,ROU
20451,Romania,2008,female,75+ years,63,815912,7.72,Romania2008,,"213,605,065,703",10454,Silent,Europe,ROU
20452,Romania,2008,female,55-74 years,175,2371605,7.38,Romania2008,,"213,605,065,703",10454,Silent,Europe,ROU
20453,Romania,2008,female,35-54 years,133,3048866,4.36,Romania2008,,"213,605,065,703",10454,Boomers,Europe,ROU
20454,Romania,2008,female,25-34 years,38,1674401,2.27,Romania2008,,"213,605,065,703",10454,Generation X,Europe,ROU
20455,Romania,2008,female,15-24 years,30,1526352,1.97,Romania2008,,"213,605,065,703",10454,Millenials,Europe,ROU
20456,Romania,2008,male,5-14 years,17,1125707,1.51,Romania2008,,"213,605,065,703",10454,Generation Z,Europe,ROU
20457,Romania,2008,female,5-14 years,7,1069130,0.65,Romania2008,,"213,605,065,703",10454,Generation Z,Europe,ROU
20458,Romania,2009,male,55-74 years,646,1946544,33.19,Romania2009,,"172,611,845,342",8465,Silent,Europe,ROU
20459,Romania,2009,male,75+ years,159,512470,31.03,Romania2009,,"172,611,845,342",8465,Silent,Europe,ROU
20460,Romania,2009,male,35-54 years,940,3031317,31.01,Romania2009,,"172,611,845,342",8465,Boomers,Europe,ROU
20461,Romania,2009,male,25-34 years,275,1744278,15.77,Romania2009,,"172,611,845,342",8465,Generation X,Europe,ROU
20462,Romania,2009,male,15-24 years,163,1556450,10.47,Romania2009,,"172,611,845,342",8465,Millenials,Europe,ROU
20463,Romania,2009,female,75+ years,53,838699,6.32,Romania2009,,"172,611,845,342",8465,Silent,Europe,ROU
20464,Romania,2009,female,55-74 years,124,2388417,5.19,Romania2009,,"172,611,845,342",8465,Silent,Europe,ROU
20465,Romania,2009,female,35-54 years,131,3055180,4.29,Romania2009,,"172,611,845,342",8465,Boomers,Europe,ROU
20466,Romania,2009,female,15-24 years,39,1491923,2.61,Romania2009,,"172,611,845,342",8465,Millenials,Europe,ROU
20467,Romania,2009,female,25-34 years,32,1658906,1.93,Romania2009,,"172,611,845,342",8465,Generation X,Europe,ROU
20468,Romania,2009,male,5-14 years,14,1111827,1.26,Romania2009,,"172,611,845,342",8465,Generation Z,Europe,ROU
20469,Romania,2009,female,5-14 years,10,1054871,0.95,Romania2009,,"172,611,845,342",8465,Generation Z,Europe,ROU
20470,Romania,2010,male,55-74 years,704,1977886,35.59,Romania2010,0.785,"166,658,327,827",8190,Silent,Europe,ROU
20471,Romania,2010,male,35-54 years,995,3038553,32.75,Romania2010,0.785,"166,658,327,827",8190,Generation X,Europe,ROU
20472,Romania,2010,male,75+ years,154,523244,29.43,Romania2010,0.785,"166,658,327,827",8190,Silent,Europe,ROU
20473,Romania,2010,male,25-34 years,263,1734890,15.16,Romania2010,0.785,"166,658,327,827",8190,Generation X,Europe,ROU
20474,Romania,2010,male,15-24 years,177,1495092,11.84,Romania2010,0.785,"166,658,327,827",8190,Millenials,Europe,ROU
20475,Romania,2010,female,55-74 years,177,2425485,7.3,Romania2010,0.785,"166,658,327,827",8190,Silent,Europe,ROU
20476,Romania,2010,female,75+ years,59,861006,6.85,Romania2010,0.785,"166,658,327,827",8190,Silent,Europe,ROU
20477,Romania,2010,female,35-54 years,147,3050480,4.82,Romania2010,0.785,"166,658,327,827",8190,Generation X,Europe,ROU
20478,Romania,2010,female,15-24 years,38,1433832,2.65,Romania2010,0.785,"166,658,327,827",8190,Millenials,Europe,ROU
20479,Romania,2010,female,25-34 years,36,1649535,2.18,Romania2010,0.785,"166,658,327,827",8190,Generation X,Europe,ROU
20480,Romania,2010,male,5-14 years,11,1107850,0.99,Romania2010,0.785,"166,658,327,827",8190,Generation Z,Europe,ROU
20481,Romania,2010,female,5-14 years,5,1050796,0.48,Romania2010,0.785,"166,658,327,827",8190,Generation Z,Europe,ROU
20482,Romania,2011,male,55-74 years,668,2000334,33.39,Romania2011,0.786,"184,367,381,749",9086,Boomers,Europe,ROU
20483,Romania,2011,male,35-54 years,896,3050462,29.37,Romania2011,0.786,"184,367,381,749",9086,Generation X,Europe,ROU
20484,Romania,2011,male,75+ years,143,534670,26.75,Romania2011,0.786,"184,367,381,749",9086,Silent,Europe,ROU
20485,Romania,2011,male,25-34 years,233,1719127,13.55,Romania2011,0.786,"184,367,381,749",9086,Millenials,Europe,ROU
20486,Romania,2011,male,15-24 years,186,1438023,12.93,Romania2011,0.786,"184,367,381,749",9086,Millenials,Europe,ROU
20487,Romania,2011,female,75+ years,62,884450,7.01,Romania2011,0.786,"184,367,381,749",9086,Silent,Europe,ROU
20488,Romania,2011,female,55-74 years,152,2450665,6.2,Romania2011,0.786,"184,367,381,749",9086,Boomers,Europe,ROU
20489,Romania,2011,female,35-54 years,117,3048485,3.84,Romania2011,0.786,"184,367,381,749",9086,Generation X,Europe,ROU
20490,Romania,2011,female,15-24 years,30,1379354,2.17,Romania2011,0.786,"184,367,381,749",9086,Millenials,Europe,ROU
20491,Romania,2011,female,25-34 years,30,1635487,1.83,Romania2011,0.786,"184,367,381,749",9086,Millenials,Europe,ROU
20492,Romania,2011,male,5-14 years,16,1104004,1.45,Romania2011,0.786,"184,367,381,749",9086,Generation Z,Europe,ROU
20493,Romania,2011,female,5-14 years,3,1046640,0.29,Romania2011,0.786,"184,367,381,749",9086,Generation Z,Europe,ROU
20494,Romania,2012,male,55-74 years,667,2037178,32.74,Romania2012,0.788,"171,664,638,717",9015,Boomers,Europe,ROU
20495,Romania,2012,male,35-54 years,903,2880956,31.34,Romania2012,0.788,"171,664,638,717",9015,Generation X,Europe,ROU
20496,Romania,2012,male,75+ years,152,549396,27.67,Romania2012,0.788,"171,664,638,717",9015,Silent,Europe,ROU
20497,Romania,2012,male,25-34 years,253,1438391,17.59,Romania2012,0.788,"171,664,638,717",9015,Millenials,Europe,ROU
20498,Romania,2012,male,15-24 years,156,1240383,12.58,Romania2012,0.788,"171,664,638,717",9015,Millenials,Europe,ROU
20499,Romania,2012,female,55-74 years,135,2465486,5.48,Romania2012,0.788,"171,664,638,717",9015,Boomers,Europe,ROU
20500,Romania,2012,female,75+ years,42,927366,4.53,Romania2012,0.788,"171,664,638,717",9015,Silent,Europe,ROU
20501,Romania,2012,female,35-54 years,112,2816257,3.98,Romania2012,0.788,"171,664,638,717",9015,Generation X,Europe,ROU
20502,Romania,2012,female,25-34 years,32,1373925,2.33,Romania2012,0.788,"171,664,638,717",9015,Millenials,Europe,ROU
20503,Romania,2012,female,15-24 years,27,1168598,2.31,Romania2012,0.788,"171,664,638,717",9015,Millenials,Europe,ROU
20504,Romania,2012,male,5-14 years,11,1100497,1.0,Romania2012,0.788,"171,664,638,717",9015,Generation Z,Europe,ROU
20505,Romania,2012,female,5-14 years,5,1043161,0.48,Romania2012,0.788,"171,664,638,717",9015,Generation Z,Europe,ROU
20506,Romania,2013,male,55-74 years,676,2052427,32.94,Romania2013,0.791,"191,549,024,911",10080,Boomers,Europe,ROU
20507,Romania,2013,male,35-54 years,830,2902422,28.6,Romania2013,0.791,"191,549,024,911",10080,Generation X,Europe,ROU
20508,Romania,2013,male,75+ years,158,561583,28.13,Romania2013,0.791,"191,549,024,911",10080,Silent,Europe,ROU
20509,Romania,2013,male,25-34 years,237,1438227,16.48,Romania2013,0.791,"191,549,024,911",10080,Millenials,Europe,ROU
20510,Romania,2013,male,15-24 years,134,1198610,11.18,Romania2013,0.791,"191,549,024,911",10080,Millenials,Europe,ROU
20511,Romania,2013,female,75+ years,53,952420,5.56,Romania2013,0.791,"191,549,024,911",10080,Silent,Europe,ROU
20512,Romania,2013,female,55-74 years,135,2471792,5.46,Romania2013,0.791,"191,549,024,911",10080,Boomers,Europe,ROU
20513,Romania,2013,female,35-54 years,119,2811283,4.23,Romania2013,0.791,"191,549,024,911",10080,Generation X,Europe,ROU
20514,Romania,2013,female,25-34 years,29,1355015,2.14,Romania2013,0.791,"191,549,024,911",10080,Millenials,Europe,ROU
20515,Romania,2013,female,15-24 years,22,1124343,1.96,Romania2013,0.791,"191,549,024,911",10080,Millenials,Europe,ROU
20516,Romania,2013,male,5-14 years,8,1096591,0.73,Romania2013,0.791,"191,549,024,911",10080,Generation Z,Europe,ROU
20517,Romania,2013,female,5-14 years,6,1038632,0.58,Romania2013,0.791,"191,549,024,911",10080,Generation Z,Europe,ROU
20518,Romania,2014,male,55-74 years,644,2061013,31.25,Romania2014,0.793,"199,493,490,983",10526,Boomers,Europe,ROU
20519,Romania,2014,male,75+ years,172,572374,30.05,Romania2014,0.793,"199,493,490,983",10526,Silent,Europe,ROU
20520,Romania,2014,male,35-54 years,705,2917749,24.16,Romania2014,0.793,"199,493,490,983",10526,Generation X,Europe,ROU
20521,Romania,2014,male,25-34 years,230,1430960,16.07,Romania2014,0.793,"199,493,490,983",10526,Millenials,Europe,ROU
20522,Romania,2014,male,15-24 years,125,1158355,10.79,Romania2014,0.793,"199,493,490,983",10526,Millenials,Europe,ROU
20523,Romania,2014,female,75+ years,58,976072,5.94,Romania2014,0.793,"199,493,490,983",10526,Silent,Europe,ROU
20524,Romania,2014,female,55-74 years,138,2470673,5.59,Romania2014,0.793,"199,493,490,983",10526,Boomers,Europe,ROU
20525,Romania,2014,female,35-54 years,91,2812215,3.24,Romania2014,0.793,"199,493,490,983",10526,Generation X,Europe,ROU
20526,Romania,2014,female,25-34 years,18,1335635,1.35,Romania2014,0.793,"199,493,490,983",10526,Millenials,Europe,ROU
20527,Romania,2014,female,15-24 years,14,1087344,1.29,Romania2014,0.793,"199,493,490,983",10526,Millenials,Europe,ROU
20528,Romania,2014,male,5-14 years,11,1094389,1.01,Romania2014,0.793,"199,493,490,983",10526,Generation Z,Europe,ROU
20529,Romania,2014,female,5-14 years,3,1035456,0.29,Romania2014,0.793,"199,493,490,983",10526,Generation Z,Europe,ROU
20530,Romania,2015,male,75+ years,189,578683,32.66,Romania2015,,"177,911,101,680",9431,Silent,Europe,ROU
20531,Romania,2015,male,55-74 years,631,2065830,30.54,Romania2015,,"177,911,101,680",9431,Boomers,Europe,ROU
20532,Romania,2015,male,35-54 years,734,2931496,25.04,Romania2015,,"177,911,101,680",9431,Generation X,Europe,ROU
20533,Romania,2015,male,25-34 years,198,1398510,14.16,Romania2015,,"177,911,101,680",9431,Millenials,Europe,ROU
20534,Romania,2015,male,15-24 years,123,1126484,10.92,Romania2015,,"177,911,101,680",9431,Millenials,Europe,ROU
20535,Romania,2015,female,75+ years,66,991307,6.66,Romania2015,,"177,911,101,680",9431,Silent,Europe,ROU
20536,Romania,2015,female,55-74 years,129,2467460,5.23,Romania2015,,"177,911,101,680",9431,Boomers,Europe,ROU
20537,Romania,2015,female,35-54 years,104,2818504,3.69,Romania2015,,"177,911,101,680",9431,Generation X,Europe,ROU
20538,Romania,2015,female,25-34 years,24,1307443,1.84,Romania2015,,"177,911,101,680",9431,Millenials,Europe,ROU
20539,Romania,2015,female,15-24 years,15,1060311,1.41,Romania2015,,"177,911,101,680",9431,Millenials,Europe,ROU
20540,Romania,2015,male,5-14 years,11,1088177,1.01,Romania2015,,"177,911,101,680",9431,Generation Z,Europe,ROU
20541,Romania,2015,female,5-14 years,4,1029722,0.39,Romania2015,,"177,911,101,680",9431,Generation Z,Europe,ROU
20542,Romania,2016,male,55-74 years,615,2068747,29.73,Romania2016,,"187,805,922,349",10020,Boomers,Europe,ROU
20543,Romania,2016,male,75+ years,171,579838,29.49,Romania2016,,"187,805,922,349",10020,Silent,Europe,ROU
20544,Romania,2016,male,35-54 years,632,2945568,21.46,Romania2016,,"187,805,922,349",10020,Generation X,Europe,ROU
20545,Romania,2016,male,25-34 years,134,1359178,9.86,Romania2016,,"187,805,922,349",10020,Millenials,Europe,ROU
20546,Romania,2016,male,15-24 years,91,1101638,8.26,Romania2016,,"187,805,922,349",10020,Millenials,Europe,ROU
20547,Romania,2016,female,75+ years,61,997868,6.11,Romania2016,,"187,805,922,349",10020,Silent,Europe,ROU
20548,Romania,2016,female,55-74 years,112,2462909,4.55,Romania2016,,"187,805,922,349",10020,Boomers,Europe,ROU
20549,Romania,2016,female,35-54 years,96,2823207,3.4,Romania2016,,"187,805,922,349",10020,Generation X,Europe,ROU
20550,Romania,2016,female,25-34 years,27,1264645,2.13,Romania2016,,"187,805,922,349",10020,Millenials,Europe,ROU
20551,Romania,2016,female,15-24 years,14,1041307,1.34,Romania2016,,"187,805,922,349",10020,Millenials,Europe,ROU
20552,Russian Federation,1989,male,75+ years,1393,1349100,103.25,Russian Federation1989,,"506,500,173,960",3740,G.I. Generation,Europe,RUS
20553,Russian Federation,1989,male,35-54 years,12030,18058500,66.62,Russian Federation1989,,"506,500,173,960",3740,Silent,Europe,RUS
20554,Russian Federation,1989,male,55-74 years,6250,9383700,66.6,Russian Federation1989,,"506,500,173,960",3740,G.I. Generation,Europe,RUS
20555,Russian Federation,1989,male,25-34 years,6856,12748800,53.78,Russian Federation1989,,"506,500,173,960",3740,Boomers,Europe,RUS
20556,Russian Federation,1989,female,75+ years,1677,4738100,35.39,Russian Federation1989,,"506,500,173,960",3740,G.I. Generation,Europe,RUS
20557,Russian Federation,1989,male,15-24 years,2581,10073900,25.62,Russian Federation1989,,"506,500,173,960",3740,Generation X,Europe,RUS
20558,Russian Federation,1989,female,55-74 years,3042,15522500,19.6,Russian Federation1989,,"506,500,173,960",3740,G.I. Generation,Europe,RUS
20559,Russian Federation,1989,female,35-54 years,2326,19316700,12.04,Russian Federation1989,,"506,500,173,960",3740,Silent,Europe,RUS
20560,Russian Federation,1989,female,25-34 years,827,12470000,6.63,Russian Federation1989,,"506,500,173,960",3740,Boomers,Europe,RUS
20561,Russian Federation,1989,female,15-24 years,628,9650700,6.51,Russian Federation1989,,"506,500,173,960",3740,Generation X,Europe,RUS
20562,Russian Federation,1989,male,5-14 years,263,11233200,2.34,Russian Federation1989,,"506,500,173,960",3740,Generation X,Europe,RUS
20563,Russian Federation,1989,female,5-14 years,48,10898600,0.44,Russian Federation1989,,"506,500,173,960",3740,Generation X,Europe,RUS
20564,Russian Federation,1990,male,75+ years,1366,1382500,98.81,Russian Federation1990,,"516,814,274,022",3789,G.I. Generation,Europe,RUS
20565,Russian Federation,1990,male,35-54 years,12517,18495100,67.68,Russian Federation1990,,"516,814,274,022",3789,Silent,Europe,RUS
20566,Russian Federation,1990,male,55-74 years,6401,9577500,66.83,Russian Federation1990,,"516,814,274,022",3789,G.I. Generation,Europe,RUS
20567,Russian Federation,1990,male,25-34 years,6868,12477900,55.04,Russian Federation1990,,"516,814,274,022",3789,Boomers,Europe,RUS
20568,Russian Federation,1990,female,75+ years,1608,4847400,33.17,Russian Federation1990,,"516,814,274,022",3789,G.I. Generation,Europe,RUS
20569,Russian Federation,1990,male,15-24 years,2874,10059700,28.57,Russian Federation1990,,"516,814,274,022",3789,Generation X,Europe,RUS
20570,Russian Federation,1990,female,55-74 years,3064,15534000,19.72,Russian Federation1990,,"516,814,274,022",3789,G.I. Generation,Europe,RUS
20571,Russian Federation,1990,female,35-54 years,2467,19730400,12.5,Russian Federation1990,,"516,814,274,022",3789,Silent,Europe,RUS
20572,Russian Federation,1990,female,25-34 years,910,12197600,7.46,Russian Federation1990,,"516,814,274,022",3789,Boomers,Europe,RUS
20573,Russian Federation,1990,female,15-24 years,641,9649700,6.64,Russian Federation1990,,"516,814,274,022",3789,Generation X,Europe,RUS
20574,Russian Federation,1990,male,5-14 years,260,11397000,2.28,Russian Federation1990,,"516,814,274,022",3789,Generation X,Europe,RUS
20575,Russian Federation,1990,female,5-14 years,52,11049400,0.47,Russian Federation1990,,"516,814,274,022",3789,Generation X,Europe,RUS
20576,Russian Federation,1991,male,75+ years,1326,1371000,96.72,Russian Federation1991,,"517,962,962,963",3773,G.I. Generation,Europe,RUS
20577,Russian Federation,1991,male,35-54 years,12746,18782900,67.86,Russian Federation1991,,"517,962,962,963",3773,Boomers,Europe,RUS
20578,Russian Federation,1991,male,55-74 years,6566,9894400,66.36,Russian Federation1991,,"517,962,962,963",3773,Silent,Europe,RUS
20579,Russian Federation,1991,male,25-34 years,6901,12157500,56.76,Russian Federation1991,,"517,962,962,963",3773,Boomers,Europe,RUS
20580,Russian Federation,1991,female,75+ years,1510,4831000,31.26,Russian Federation1991,,"517,962,962,963",3773,G.I. Generation,Europe,RUS
20581,Russian Federation,1991,male,15-24 years,2984,10112700,29.51,Russian Federation1991,,"517,962,962,963",3773,Generation X,Europe,RUS
20582,Russian Federation,1991,female,55-74 years,2926,15781500,18.54,Russian Federation1991,,"517,962,962,963",3773,Silent,Europe,RUS
20583,Russian Federation,1991,female,35-54 years,2429,19987200,12.15,Russian Federation1991,,"517,962,962,963",3773,Boomers,Europe,RUS
20584,Russian Federation,1991,female,25-34 years,888,11901200,7.46,Russian Federation1991,,"517,962,962,963",3773,Boomers,Europe,RUS
20585,Russian Federation,1991,female,15-24 years,642,9697300,6.62,Russian Federation1991,,"517,962,962,963",3773,Generation X,Europe,RUS
20586,Russian Federation,1991,male,5-14 years,298,11561800,2.58,Russian Federation1991,,"517,962,962,963",3773,Millenials,Europe,RUS
20587,Russian Federation,1991,female,5-14 years,65,11204500,0.58,Russian Federation1991,,"517,962,962,963",3773,Millenials,Europe,RUS
20588,Russian Federation,1992,male,75+ years,1233,1340500,91.98,Russian Federation1992,,"460,290,556,901",3333,G.I. Generation,Europe,RUS
20589,Russian Federation,1992,male,35-54 years,15824,18933500,83.58,Russian Federation1992,,"460,290,556,901",3333,Boomers,Europe,RUS
20590,Russian Federation,1992,male,55-74 years,8014,10319200,77.66,Russian Federation1992,,"460,290,556,901",3333,Silent,Europe,RUS
20591,Russian Federation,1992,male,25-34 years,7958,11773600,67.59,Russian Federation1992,,"460,290,556,901",3333,Boomers,Europe,RUS
20592,Russian Federation,1992,male,15-24 years,3447,10235100,33.68,Russian Federation1992,,"460,290,556,901",3333,Generation X,Europe,RUS
20593,Russian Federation,1992,female,75+ years,1458,4741300,30.75,Russian Federation1992,,"460,290,556,901",3333,G.I. Generation,Europe,RUS
20594,Russian Federation,1992,female,55-74 years,3133,16206600,19.33,Russian Federation1992,,"460,290,556,901",3333,Silent,Europe,RUS
20595,Russian Federation,1992,female,35-54 years,2768,20093200,13.78,Russian Federation1992,,"460,290,556,901",3333,Boomers,Europe,RUS
20596,Russian Federation,1992,female,25-34 years,990,11561000,8.56,Russian Federation1992,,"460,290,556,901",3333,Boomers,Europe,RUS
20597,Russian Federation,1992,female,15-24 years,704,9791500,7.19,Russian Federation1992,,"460,290,556,901",3333,Generation X,Europe,RUS
20598,Russian Federation,1992,male,5-14 years,318,11747200,2.71,Russian Federation1992,,"460,290,556,901",3333,Millenials,Europe,RUS
20599,Russian Federation,1992,female,5-14 years,76,11376200,0.67,Russian Federation1992,,"460,290,556,901",3333,Millenials,Europe,RUS
20600,Russian Federation,1993,male,35-54 years,20256,18908000,107.13,Russian Federation1993,,"435,083,713,851",3160,Boomers,Europe,RUS
20601,Russian Federation,1993,male,75+ years,1364,1302200,104.75,Russian Federation1993,,"435,083,713,851",3160,G.I. Generation,Europe,RUS
20602,Russian Federation,1993,male,55-74 years,10118,10681300,94.73,Russian Federation1993,,"435,083,713,851",3160,Silent,Europe,RUS
20603,Russian Federation,1993,male,25-34 years,9328,11260400,82.84,Russian Federation1993,,"435,083,713,851",3160,Boomers,Europe,RUS
20604,Russian Federation,1993,male,15-24 years,4347,10306400,42.18,Russian Federation1993,,"435,083,713,851",3160,Generation X,Europe,RUS
20605,Russian Federation,1993,female,75+ years,1468,4615000,31.81,Russian Federation1993,,"435,083,713,851",3160,G.I. Generation,Europe,RUS
20606,Russian Federation,1993,female,55-74 years,3433,16579000,20.71,Russian Federation1993,,"435,083,713,851",3160,Silent,Europe,RUS
20607,Russian Federation,1993,female,35-54 years,3163,20012400,15.81,Russian Federation1993,,"435,083,713,851",3160,Boomers,Europe,RUS
20608,Russian Federation,1993,female,25-34 years,1154,11063800,10.43,Russian Federation1993,,"435,083,713,851",3160,Boomers,Europe,RUS
20609,Russian Federation,1993,female,15-24 years,785,9824100,7.99,Russian Federation1993,,"435,083,713,851",3160,Generation X,Europe,RUS
20610,Russian Federation,1993,male,5-14 years,337,11763700,2.86,Russian Federation1993,,"435,083,713,851",3160,Millenials,Europe,RUS
20611,Russian Federation,1993,female,5-14 years,93,11376500,0.82,Russian Federation1993,,"435,083,713,851",3160,Millenials,Europe,RUS
20612,Russian Federation,1994,male,35-54 years,22338,19044200,117.3,Russian Federation1994,,"395,077,301,248",2853,Boomers,Europe,RUS
20613,Russian Federation,1994,male,75+ years,1412,1281400,110.19,Russian Federation1994,,"395,077,301,248",2853,G.I. Generation,Europe,RUS
20614,Russian Federation,1994,male,55-74 years,11431,11006300,103.86,Russian Federation1994,,"395,077,301,248",2853,Silent,Europe,RUS
20615,Russian Federation,1994,male,25-34 years,10310,10947200,94.18,Russian Federation1994,,"395,077,301,248",2853,Boomers,Europe,RUS
20616,Russian Federation,1994,male,15-24 years,5177,10518500,49.22,Russian Federation1994,,"395,077,301,248",2853,Generation X,Europe,RUS
20617,Russian Federation,1994,female,75+ years,1454,4526500,32.12,Russian Federation1994,,"395,077,301,248",2853,G.I. Generation,Europe,RUS
20618,Russian Federation,1994,female,55-74 years,3489,16977700,20.55,Russian Federation1994,,"395,077,301,248",2853,Silent,Europe,RUS
20619,Russian Federation,1994,female,35-54 years,3257,20124300,16.18,Russian Federation1994,,"395,077,301,248",2853,Boomers,Europe,RUS
20620,Russian Federation,1994,female,25-34 years,1198,10708700,11.19,Russian Federation1994,,"395,077,301,248",2853,Boomers,Europe,RUS
20621,Russian Federation,1994,female,15-24 years,915,10036800,9.12,Russian Federation1994,,"395,077,301,248",2853,Generation X,Europe,RUS
20622,Russian Federation,1994,male,5-14 years,364,11857400,3.07,Russian Federation1994,,"395,077,301,248",2853,Millenials,Europe,RUS
20623,Russian Federation,1994,female,5-14 years,75,11447200,0.66,Russian Federation1994,,"395,077,301,248",2853,Millenials,Europe,RUS
20624,Russian Federation,1995,male,35-54 years,21706,19249600,112.76,Russian Federation1995,,"395,531,066,563",2844,Boomers,Europe,RUS
20625,Russian Federation,1995,male,55-74 years,11152,11227000,99.33,Russian Federation1995,,"395,531,066,563",2844,Silent,Europe,RUS
20626,Russian Federation,1995,male,75+ years,1182,1258900,93.89,Russian Federation1995,,"395,531,066,563",2844,G.I. Generation,Europe,RUS
20627,Russian Federation,1995,male,25-34 years,9787,10700700,91.46,Russian Federation1995,,"395,531,066,563",2844,Generation X,Europe,RUS
20628,Russian Federation,1995,male,15-24 years,5733,10678300,53.69,Russian Federation1995,,"395,531,066,563",2844,Generation X,Europe,RUS
20629,Russian Federation,1995,female,75+ years,1546,4436700,34.85,Russian Federation1995,,"395,531,066,563",2844,G.I. Generation,Europe,RUS
20630,Russian Federation,1995,female,55-74 years,3499,17293700,20.23,Russian Federation1995,,"395,531,066,563",2844,Silent,Europe,RUS
